%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
167189761528,4956,167189761528,map,0.030898373574,0.0778577923775,0.03472590819,0.00672596827039,-0.00105729946374,0.0176890744669,-0.999820395164
167217769410,4957,167217769410,map,0.0306085180491,0.0780254751444,0.0337143316865,0.00677446348796,-0.00105762346764,0.0176581386801,-0.999820563752
167257769410,4958,167257769410,map,0.0302745290101,0.078106328845,0.0325822010636,0.00679237655712,-0.00105044335687,0.0176586444422,-0.999820479458
167289769410,4959,167289769410,map,0.0300504248589,0.0780633985996,0.0319011844695,0.00681270483827,-0.00103991751072,0.0176308696691,-0.99982085878
167317759289,4960,167317759289,map,0.029855709523,0.0780317410827,0.0311023909599,0.00681547829846,-0.00101712429749,0.0176530810582,-0.999820479458
167357759289,4961,167357759289,map,0.0295364912599,0.0783138275146,0.0299598835409,0.00681069726533,-0.00099878119876,0.0176597824072,-0.999820353017
167389759289,4962,167389759289,map,0.0292919799685,0.0785155817866,0.029045149684,0.0068028865982,-0.000997921468905,0.0176605410504,-0.999820437311
167429767164,4963,167429767164,map,0.0290114339441,0.0787112191319,0.0279832854867,0.00682631497761,-0.00104394385184,0.0176590237639,-0.999820268724
167457767164,4964,167457767164,map,0.0288149118423,0.0788115561008,0.0273369960487,0.0068229768155,-0.00106803538558,0.0176361380251,-0.999820648045
167489767164,4965,167489767164,map,0.0286173764616,0.0787793621421,0.0268342755735,0.00683833374415,-0.0010521055232,0.0176576750647,-0.99982018443
167517775036,4966,167517775036,map,0.0284543391317,0.0787585377693,0.0265163499862,0.00684128336501,-0.00105440713626,0.0176410692064,-0.999820437311
167557775036,4967,167557775036,map,0.0280279144645,0.0791684687138,0.0265045054257,0.00683551122239,-0.00106107753358,0.0176062980564,-0.999821153807
167589775036,4968,167589775036,map,0.0275649353862,0.0797602161765,0.0267544351518,0.00685025833883,-0.00105978250581,0.0176068038186,-0.99982098522
167617770904,4969,167617770904,map,0.0271665845066,0.0803186297417,0.0267462413758,0.0068377706886,-0.00107646113329,0.0176446095417,-0.999820353017
167657770904,4970,167657770904,map,0.0266641676426,0.0808834284544,0.0268005859107,0.00680584214595,-0.00106365145479,0.0176407320316,-0.999820690192
167689770904,4971,167689770904,map,0.0263099633157,0.0811736360192,0.0268646273762,0.00681864589754,-0.00106217993709,0.0176359694377,-0.999820732339
167717766769,4972,167717766769,map,0.0260136798024,0.0814574733377,0.0266584903002,0.00683159518748,-0.00103403407409,0.0176444831011,-0.999820479458
167757766769,4973,167757766769,map,0.02539206855,0.0820069611073,0.0263250600547,0.00685204497008,-0.00101595966152,0.0176715413779,-0.999819889402
167789766769,4974,167789766769,map,0.0247750431299,0.0825068131089,0.0261696558446,0.00684371010152,-0.0010095622309,0.0176530389114,-0.999820268724
167817762630,4975,167817762630,map,0.0242257211357,0.0829745158553,0.0258132088929,0.00683545689247,-0.00100607293282,0.0176274136275,-0.999820774486
167857762630,4976,167857762630,map,0.0235473886132,0.0834349989891,0.0254955366254,0.0068231180733,-0.00102842492124,0.0176522802681,-0.999820437311
167889762630,4977,167889762630,map,0.0230688489974,0.0836594626307,0.0252131521702,0.006821804277,-0.00103190532897,0.0176621004838,-0.999820226577
167917758488,4978,167917758488,map,0.0226359553635,0.0838632062078,0.0248452723026,0.0068365507349,-0.00100611046986,0.0176431765488,-0.999820521605
